Transaction_ID,Date,Time,Day_of_Week,Product_Name,Category,Quantity,Unit_Price,Total_Amount,Payment_Mode,Customer_Type,Is_Festival_Period
5107,2025-10-03,11:09:39,Friday,Toor Dal (1kg),Groceries,2,135,270,Cash,Member,No
5107,2025-10-03,11:09:39,Friday,Dairy Milk Silk,Snacks,2,80,160,Cash,Member,No
5107,2025-10-03,11:09:39,Friday,Sunflower Oil (1L),Groceries,2,145,290,Cash,Member,No
5107,2025-10-03,11:09:39,Friday,Maaza (1.2L),Beverages,3,70,210,Cash,Member,No
5107,2025-10-03,11:09:39,Friday,Green Chilies (250g),Fresh Produce,1,15,15,Cash,Member,No
5108,2025-10-03,09:50:43,Friday,Lays Chips (Magic Masala),Snacks,10,20,200,Debit Card,Member,No
5108,2025-10-03,09:50:43,Friday,Maaza (1.2L),Beverages,1,70,70,Debit Card,Member,No
5108,2025-10-03,09:50:43,Friday,Red Label Tea (500g),Beverages,1,210,210,Debit Card,Member,No
5108,2025-10-03,09:50:43,Friday,Tomatoes (Local) (1kg),Fresh Produce,4,35,140,Debit Card,Member,No
5108,2025-10-03,09:50:43,Friday,Mineral Water (20L),Beverages,4,80,320,Debit Card,Member,No
5109,2025-10-03,15:03:58,Friday,Mineral Water (20L),Beverages,6,80,480,Debit Card,Walk-in,No
5110,2025-10-03,12:41:36,Friday,Green Chilies (250g),Fresh Produce,3,15,45,Credit Card,Member,No
5110,2025-10-03,12:41:36,Friday,Toor Dal (1kg),Groceries,1,135,135,Credit Card,Member,No
5110,2025-10-03,12:41:36,Friday,Maggi Noodles (4 Pack),Snacks,6,56,336,Credit Card,Member,No
5110,2025-10-03,12:41:36,Friday,Curd (500ml),Dairy,4,40,160,Credit Card,Member,No
5111,2025-10-03,10:38:52,Friday,Amul Butter (100g),Dairy,1,56,56,Debit Card,Member,No
5112,2025-10-03,09:53:37,Friday,Maggi Noodles (4 Pack),Snacks,1,56,56,Cash,Walk-in,No
5112,2025-10-03,09:53:37,Friday,Amul Butter (100g),Dairy,1,56,56,Cash,Walk-in,No
5112,2025-10-03,09:53:37,Friday,Tata Salt (1kg),Groceries,1,24,24,Cash,Walk-in,No
5112,2025-10-03,09:53:37,Friday,Red Label Tea (500g),Beverages,1,210,210,Cash,Walk-in,No
5113,2025-10-03,11:42:01,Friday,Tata Salt (1kg),Groceries,1,24,24,Credit Card,Walk-in,No
5114,2025-10-03,10:21:18,Friday,Surf Excel Powder (1kg),Household,1,135,135,Cash,Member,No
5114,2025-10-03,10:21:18,Friday,Eggs (Tray 30),Dairy,1,180,180,Cash,Member,No
5115,2025-10-03,20:07:28,Friday,Sunflower Oil (1L),Groceries,2,145,290,Debit Card,Member,No
5116,2025-10-03,18:10:33,Friday,Bananas (Robusta) (Dozen),Fresh Produce,2,50,100,Credit Card,Member,No
5116,2025-10-03,18:10:33,Friday,Maaza (1.2L),Beverages,1,70,70,Credit Card,Member,No
5117,2025-10-03,15:55:22,Friday,Colgate Toothpaste (200g),Personal Care,1,110,110,Credit Card,Walk-in,No
5117,2025-10-03,15:55:22,Friday,Full Cream Milk (500ml),Dairy,4,34,136,Credit Card,Walk-in,No
5118,2025-10-03,20:08:11,Friday,Basmati Rice (1kg),Groceries,2,120,240,Credit Card,Member,No
5118,2025-10-03,20:08:11,Friday,Sona Masoori Rice (1kg),Groceries,4,55,220,Credit Card,Member,No
5118,2025-10-03,20:08:11,Friday,Palak (Bunch),Fresh Produce,5,20,100,Credit Card,Member,No
5118,2025-10-03,20:08:11,Friday,Paneer (200g),Dairy,3,95,285,Credit Card,Member,No
5118,2025-10-03,20:08:11,Friday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,Credit Card,Member,No
5119,2025-10-03,16:34:09,Friday,Green Chilies (250g),Fresh Produce,2,15,30,UPI,Walk-in,No
5120,2025-10-03,17:48:27,Friday,Rin Detergent Bar,Household,1,20,20,Credit Card,Walk-in,No
5121,2025-10-03,17:44:13,Friday,Rin Detergent Bar,Household,3,20,60,Debit Card,Walk-in,No
5121,2025-10-03,17:44:13,Friday,Toor Dal (1kg),Groceries,1,135,135,Debit Card,Walk-in,No
5121,2025-10-03,17:44:13,Friday,Green Chilies (250g),Fresh Produce,2,15,30,Debit Card,Walk-in,No
5122,2025-10-03,11:55:37,Friday,Ghee (500ml),Groceries,1,380,380,Debit Card,Member,No
5122,2025-10-03,11:55:37,Friday,Bru Instant Coffee (50g),Beverages,1,95,95,Debit Card,Member,No
5122,2025-10-03,11:55:37,Friday,Moong Dal (1kg),Groceries,1,110,110,Debit Card,Member,No
5123,2025-10-03,11:57:23,Friday,Curry Leaves (Bunch),Fresh Produce,1,10,10,Credit Card,Member,No
5123,2025-10-03,11:57:23,Friday,Sugar (1kg),Groceries,2,44,88,Credit Card,Member,No
5123,2025-10-03,11:57:23,Friday,Santoor Soap (4 Pack),Personal Care,1,140,140,Credit Card,Member,No
5123,2025-10-03,11:57:23,Friday,Mineral Water (20L),Beverages,1,80,80,Credit Card,Member,No
5124,2025-10-03,18:45:51,Friday,Maaza (1.2L),Beverages,2,70,140,UPI,Walk-in,No
5125,2025-10-03,20:01:00,Friday,Dairy Milk Silk,Snacks,2,80,160,Credit Card,Member,No
5125,2025-10-03,20:01:00,Friday,Toor Dal (1kg),Groceries,1,135,135,Credit Card,Member,No
5126,2025-10-03,18:16:47,Friday,Bananas (Robusta) (Dozen),Fresh Produce,3,50,150,Credit Card,Walk-in,No
5126,2025-10-03,18:16:47,Friday,Ghee (500ml),Groceries,1,380,380,Credit Card,Walk-in,No
5127,2025-10-03,09:34:18,Friday,Tata Salt (1kg),Groceries,1,24,24,Credit Card,Member,No
5127,2025-10-03,09:34:18,Friday,Red Label Tea (500g),Beverages,1,210,210,Credit Card,Member,No
5127,2025-10-03,09:34:18,Friday,Thums Up (1.25L),Beverages,5,65,325,Credit Card,Member,No
5128,2025-10-03,18:37:17,Friday,Lays Chips (Magic Masala),Snacks,10,20,200,Credit Card,Walk-in,No
5128,2025-10-03,18:37:17,Friday,Basmati Rice (1kg),Groceries,3,120,360,Credit Card,Walk-in,No
5129,2025-10-03,12:21:47,Friday,Sunflower Oil (1L),Groceries,2,145,290,Cash,Walk-in,No
5129,2025-10-03,12:21:47,Friday,Paneer (200g),Dairy,1,95,95,Cash,Walk-in,No
5130,2025-10-03,12:56:41,Friday,Atta (Wheat Flour) (1kg),Groceries,2,42,84,Cash,Walk-in,No
5131,2025-10-03,13:29:22,Friday,Sona Masoori Rice (1kg),Groceries,4,55,220,Debit Card,Walk-in,No
5131,2025-10-03,13:29:22,Friday,Bru Instant Coffee (50g),Beverages,1,95,95,Debit Card,Walk-in,No
5131,2025-10-03,13:29:22,Friday,Tata Salt (1kg),Groceries,1,24,24,Debit Card,Walk-in,No
5132,2025-10-03,19:14:56,Friday,Sona Masoori Rice (1kg),Groceries,1,55,55,Credit Card,Member,No
5132,2025-10-03,19:14:56,Friday,Sunflower Oil (1L),Groceries,2,145,290,Credit Card,Member,No
5133,2025-10-03,14:38:52,Friday,Red Label Tea (500g),Beverages,1,210,210,Credit Card,Walk-in,No
5134,2025-10-03,14:01:48,Friday,Atta (Wheat Flour) (1kg),Groceries,3,42,126,Cash,Walk-in,No
5134,2025-10-03,14:01:48,Friday,Curd (500ml),Dairy,2,40,80,Cash,Walk-in,No
5135,2025-10-03,16:19:38,Friday,Atta (Wheat Flour) (1kg),Groceries,4,42,168,UPI,Member,No
5135,2025-10-03,16:19:38,Friday,Bananas (Robusta) (Dozen),Fresh Produce,4,50,200,UPI,Member,No
5136,2025-10-03,11:22:31,Friday,Mineral Water (20L),Beverages,6,80,480,UPI,Walk-in,No
5137,2025-10-03,18:22:31,Friday,Thums Up (1.25L),Beverages,1,65,65,Credit Card,Member,No
5137,2025-10-03,18:22:31,Friday,Santoor Soap (4 Pack),Personal Care,1,140,140,Credit Card,Member,No
5137,2025-10-03,18:22:31,Friday,Full Cream Milk (500ml),Dairy,3,34,102,Credit Card,Member,No
5137,2025-10-03,18:22:31,Friday,Papaya (1kg),Fresh Produce,1,45,45,Credit Card,Member,No
5138,2025-10-03,19:59:34,Friday,Basmati Rice (1kg),Groceries,3,120,360,Cash,Member,No
5139,2025-10-03,18:41:26,Friday,Full Cream Milk (500ml),Dairy,10,34,340,Debit Card,Member,No
5140,2025-10-03,19:27:53,Friday,Potatoes (1kg),Fresh Produce,2,28,56,Debit Card,Member,No
5140,2025-10-03,19:27:53,Friday,Dairy Milk Silk,Snacks,1,80,80,Debit Card,Member,No
5140,2025-10-03,19:27:53,Friday,Bru Instant Coffee (50g),Beverages,1,95,95,Debit Card,Member,No
5141,2025-10-03,17:06:47,Friday,Palak (Bunch),Fresh Produce,6,20,120,Debit Card,Member,No
5141,2025-10-03,17:06:47,Friday,Eggs (Tray 30),Dairy,1,180,180,Debit Card,Member,No
5142,2025-10-03,10:25:52,Friday,Papaya (1kg),Fresh Produce,1,45,45,Cash,Member,No
5142,2025-10-03,10:25:52,Friday,Toor Dal (1kg),Groceries,1,135,135,Cash,Member,No
5143,2025-10-03,18:36:57,Friday,Dairy Milk Silk,Snacks,2,80,160,UPI,Member,No
5143,2025-10-03,18:36:57,Friday,Sona Masoori Rice (1kg),Groceries,3,55,165,UPI,Member,No
5143,2025-10-03,18:36:57,Friday,Paneer (200g),Dairy,2,95,190,UPI,Member,No
5144,2025-10-03,18:12:28,Friday,Onions (1kg),Fresh Produce,1,30,30,Cash,Member,No
5144,2025-10-03,18:12:28,Friday,Good Day Biscuits,Snacks,3,30,90,Cash,Member,No
5144,2025-10-03,18:12:28,Friday,Tomatoes (Local) (1kg),Fresh Produce,3,35,105,Cash,Member,No
5145,2025-10-03,17:59:25,Friday,Thums Up (1.25L),Beverages,3,65,195,UPI,Walk-in,No
5145,2025-10-03,17:59:25,Friday,Papaya (1kg),Fresh Produce,1,45,45,UPI,Walk-in,No
5145,2025-10-03,17:59:25,Friday,Rin Detergent Bar,Household,1,20,20,UPI,Walk-in,No
5145,2025-10-03,17:59:25,Friday,Bru Instant Coffee (50g),Beverages,2,95,190,UPI,Walk-in,No
5146,2025-10-04,18:46:56,Saturday,Paneer (200g),Dairy,2,95,190,Debit Card,Member,No
5146,2025-10-04,18:46:56,Saturday,Haldiram Bhujia (200g),Snacks,3,55,165,Debit Card,Member,No
5147,2025-10-04,17:24:40,Saturday,Bru Instant Coffee (50g),Beverages,1,95,95,Credit Card,Walk-in,No
5148,2025-10-04,12:16:27,Saturday,Ghee (500ml),Groceries,1,380,380,Debit Card,Walk-in,No
5148,2025-10-04,12:16:27,Saturday,Maggi Noodles (4 Pack),Snacks,4,56,224,Debit Card,Walk-in,No
5148,2025-10-04,12:16:27,Saturday,Bananas (Robusta) (Dozen),Fresh Produce,3,50,150,Debit Card,Walk-in,No
5148,2025-10-04,12:16:27,Saturday,Santoor Soap (4 Pack),Personal Care,1,140,140,Debit Card,Walk-in,No
5148,2025-10-04,12:16:27,Saturday,Surf Excel Powder (1kg),Household,1,135,135,Debit Card,Walk-in,No
5149,2025-10-04,20:39:54,Saturday,Haldiram Bhujia (200g),Snacks,2,55,110,Cash,Walk-in,No
5149,2025-10-04,20:39:54,Saturday,Potatoes (1kg),Fresh Produce,4,28,112,Cash,Walk-in,No
5149,2025-10-04,20:39:54,Saturday,Basmati Rice (1kg),Groceries,2,120,240,Cash,Walk-in,No
5149,2025-10-04,20:39:54,Saturday,Lays Chips (Magic Masala),Snacks,4,20,80,Cash,Walk-in,No
5150,2025-10-04,18:08:29,Saturday,Palak (Bunch),Fresh Produce,4,20,80,Debit Card,Walk-in,No
5150,2025-10-04,18:08:29,Saturday,Toor Dal (1kg),Groceries,1,135,135,Debit Card,Walk-in,No
5150,2025-10-04,18:08:29,Saturday,Full Cream Milk (500ml),Dairy,8,34,272,Debit Card,Walk-in,No
5151,2025-10-04,09:03:14,Saturday,Tata Salt (1kg),Groceries,1,24,24,Credit Card,Member,No
5152,2025-10-04,20:10:25,Saturday,Moong Dal (1kg),Groceries,1,110,110,Cash,Walk-in,No
5152,2025-10-04,20:10:25,Saturday,Tomatoes (Local) (1kg),Fresh Produce,3,35,105,Cash,Walk-in,No
5152,2025-10-04,20:10:25,Saturday,Basmati Rice (1kg),Groceries,2,120,240,Cash,Walk-in,No
5153,2025-10-04,20:36:40,Saturday,Mineral Water (20L),Beverages,8,80,640,Credit Card,Member,No
5154,2025-10-04,19:43:13,Saturday,Lays Chips (Magic Masala),Snacks,9,20,180,Credit Card,Walk-in,No
5155,2025-10-04,18:56:01,Saturday,Moong Dal (1kg),Groceries,1,110,110,Cash,Member,No
5155,2025-10-04,18:56:01,Saturday,Atta (Wheat Flour) (1kg),Groceries,2,42,84,Cash,Member,No
5155,2025-10-04,18:56:01,Saturday,Palak (Bunch),Fresh Produce,1,20,20,Cash,Member,No
5155,2025-10-04,18:56:01,Saturday,Curry Leaves (Bunch),Fresh Produce,2,10,20,Cash,Member,No
5156,2025-10-04,09:14:17,Saturday,Lays Chips (Magic Masala),Snacks,9,20,180,Cash,Walk-in,No
5157,2025-10-04,19:06:18,Saturday,Potatoes (1kg),Fresh Produce,7,28,196,Debit Card,Member,No
5157,2025-10-04,19:06:18,Saturday,Curry Leaves (Bunch),Fresh Produce,1,10,10,Debit Card,Member,No
5157,2025-10-04,19:06:18,Saturday,Santoor Soap (4 Pack),Personal Care,1,140,140,Debit Card,Member,No
5158,2025-10-04,18:15:27,Saturday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,Debit Card,Walk-in,No
5158,2025-10-04,18:15:27,Saturday,Curd (500ml),Dairy,1,40,40,Debit Card,Walk-in,No
5159,2025-10-04,18:12:06,Saturday,Amul Butter (100g),Dairy,1,56,56,Debit Card,Walk-in,No
5160,2025-10-04,20:31:05,Saturday,Sunflower Oil (1L),Groceries,1,145,145,Debit Card,Member,No
5160,2025-10-04,20:31:05,Saturday,Sugar (1kg),Groceries,1,44,44,Debit Card,Member,No
5160,2025-10-04,20:31:05,Saturday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,Debit Card,Member,No
5160,2025-10-04,20:31:05,Saturday,Amul Butter (100g),Dairy,1,56,56,Debit Card,Member,No
5160,2025-10-04,20:31:05,Saturday,Haldiram Bhujia (200g),Snacks,1,55,55,Debit Card,Member,No
5161,2025-10-04,20:32:16,Saturday,Thums Up (1.25L),Beverages,2,65,130,Credit Card,Walk-in,No
5161,2025-10-04,20:32:16,Saturday,Curd (500ml),Dairy,2,40,80,Credit Card,Walk-in,No
5162,2025-10-04,20:36:54,Saturday,Maggi Noodles (4 Pack),Snacks,3,56,168,Cash,Walk-in,No
5162,2025-10-04,20:36:54,Saturday,Sunflower Oil (1L),Groceries,2,145,290,Cash,Walk-in,No
5162,2025-10-04,20:36:54,Saturday,Tata Salt (1kg),Groceries,1,24,24,Cash,Walk-in,No
5163,2025-10-04,14:00:48,Saturday,Papaya (1kg),Fresh Produce,1,45,45,Debit Card,Walk-in,No
5163,2025-10-04,14:00:48,Saturday,Bru Instant Coffee (50g),Beverages,1,95,95,Debit Card,Walk-in,No
5164,2025-10-04,12:01:19,Saturday,Lays Chips (Magic Masala),Snacks,4,20,80,Credit Card,Walk-in,No
5164,2025-10-04,12:01:19,Saturday,Tata Salt (1kg),Groceries,1,24,24,Credit Card,Walk-in,No
5165,2025-10-04,18:16:25,Saturday,Rin Detergent Bar,Household,4,20,80,Cash,Walk-in,No
5165,2025-10-04,18:16:25,Saturday,Full Cream Milk (500ml),Dairy,6,34,204,Cash,Walk-in,No
5165,2025-10-04,18:16:25,Saturday,Bananas (Robusta) (Dozen),Fresh Produce,1,50,50,Cash,Walk-in,No
5166,2025-10-04,15:56:11,Saturday,Moong Dal (1kg),Groceries,2,110,220,UPI,Member,No
5166,2025-10-04,15:56:11,Saturday,Lays Chips (Magic Masala),Snacks,3,20,60,UPI,Member,No
5166,2025-10-04,15:56:11,Saturday,Bru Instant Coffee (50g),Beverages,1,95,95,UPI,Member,No
5166,2025-10-04,15:56:11,Saturday,Atta (Wheat Flour) (1kg),Groceries,3,42,126,UPI,Member,No
5167,2025-10-04,14:38:23,Saturday,Curry Leaves (Bunch),Fresh Produce,2,10,20,UPI,Member,No
5167,2025-10-04,14:38:23,Saturday,Surf Excel Powder (1kg),Household,1,135,135,UPI,Member,No
5167,2025-10-04,14:38:23,Saturday,Bru Instant Coffee (50g),Beverages,1,95,95,UPI,Member,No
5167,2025-10-04,14:38:23,Saturday,Sunflower Oil (1L),Groceries,1,145,145,UPI,Member,No
5167,2025-10-04,14:38:23,Saturday,Curd (500ml),Dairy,1,40,40,UPI,Member,No
5168,2025-10-04,10:57:25,Saturday,Maaza (1.2L),Beverages,1,70,70,Debit Card,Member,No
5168,2025-10-04,10:57:25,Saturday,Papaya (1kg),Fresh Produce,1,45,45,Debit Card,Member,No
5168,2025-10-04,10:57:25,Saturday,Tata Salt (1kg),Groceries,1,24,24,Debit Card,Member,No
5169,2025-10-04,10:25:23,Saturday,Basmati Rice (1kg),Groceries,2,120,240,Debit Card,Walk-in,No
5170,2025-10-04,13:22:58,Saturday,Curd (500ml),Dairy,1,40,40,Credit Card,Walk-in,No
5170,2025-10-04,13:22:58,Saturday,Palak (Bunch),Fresh Produce,1,20,20,Credit Card,Walk-in,No
5171,2025-10-04,18:50:09,Saturday,Santoor Soap (4 Pack),Personal Care,1,140,140,Credit Card,Walk-in,No
5171,2025-10-04,18:50:09,Saturday,Paneer (200g),Dairy,3,95,285,Credit Card,Walk-in,No
5172,2025-10-04,10:48:37,Saturday,Moong Dal (1kg),Groceries,2,110,220,Credit Card,Walk-in,No
5172,2025-10-04,10:48:37,Saturday,Green Chilies (250g),Fresh Produce,1,15,15,Credit Card,Walk-in,No
5172,2025-10-04,10:48:37,Saturday,Tomatoes (Local) (1kg),Fresh Produce,5,35,175,Credit Card,Walk-in,No
5173,2025-10-04,19:53:52,Saturday,Sugar (1kg),Groceries,1,44,44,UPI,Walk-in,No
5173,2025-10-04,19:53:52,Saturday,Atta (Wheat Flour) (1kg),Groceries,2,42,84,UPI,Walk-in,No
5173,2025-10-04,19:53:52,Saturday,Amul Butter (100g),Dairy,1,56,56,UPI,Walk-in,No
5173,2025-10-04,19:53:52,Saturday,Sona Masoori Rice (1kg),Groceries,2,55,110,UPI,Walk-in,No
5174,2025-10-04,17:48:08,Saturday,Thums Up (1.25L),Beverages,4,65,260,Credit Card,Member,No
5174,2025-10-04,17:48:08,Saturday,Dairy Milk Silk,Snacks,1,80,80,Credit Card,Member,No
5174,2025-10-04,17:48:08,Saturday,Mineral Water (20L),Beverages,2,80,160,Credit Card,Member,No
5175,2025-10-04,19:19:51,Saturday,Sugar (1kg),Groceries,1,44,44,UPI,Member,No
5176,2025-10-04,13:29:11,Saturday,Basmati Rice (1kg),Groceries,1,120,120,Cash,Member,No
5176,2025-10-04,13:29:11,Saturday,Maggi Noodles (4 Pack),Snacks,1,56,56,Cash,Member,No
5176,2025-10-04,13:29:11,Saturday,Maaza (1.2L),Beverages,2,70,140,Cash,Member,No
5177,2025-10-04,18:38:59,Saturday,Eggs (Tray 30),Dairy,1,180,180,Cash,Member,No
5177,2025-10-04,18:38:59,Saturday,Onions (1kg),Fresh Produce,7,30,210,Cash,Member,No
5177,2025-10-04,18:38:59,Saturday,Curry Leaves (Bunch),Fresh Produce,1,10,10,Cash,Member,No
5177,2025-10-04,18:38:59,Saturday,Haldiram Bhujia (200g),Snacks,1,55,55,Cash,Member,No
5178,2025-10-04,17:30:11,Saturday,Mineral Water (20L),Beverages,3,80,240,Cash,Member,No
5179,2025-10-04,16:01:03,Saturday,Good Day Biscuits,Snacks,1,30,30,Credit Card,Walk-in,No
5179,2025-10-04,16:01:03,Saturday,Basmati Rice (1kg),Groceries,1,120,120,Credit Card,Walk-in,No
5180,2025-10-04,19:58:25,Saturday,Haldiram Bhujia (200g),Snacks,1,55,55,Cash,Member,No
5181,2025-10-04,17:06:44,Saturday,Atta (Wheat Flour) (1kg),Groceries,3,42,126,UPI,Member,No
5181,2025-10-04,17:06:44,Saturday,Bru Instant Coffee (50g),Beverages,1,95,95,UPI,Member,No
5181,2025-10-04,17:06:44,Saturday,Full Cream Milk (500ml),Dairy,7,34,238,UPI,Member,No
5181,2025-10-04,17:06:44,Saturday,Maaza (1.2L),Beverages,1,70,70,UPI,Member,No
5181,2025-10-04,17:06:44,Saturday,Tomatoes (Local) (1kg),Fresh Produce,2,35,70,UPI,Member,No
5182,2025-10-04,19:33:27,Saturday,Full Cream Milk (500ml),Dairy,7,34,238,Debit Card,Walk-in,No
5182,2025-10-04,19:33:27,Saturday,Sona Masoori Rice (1kg),Groceries,3,55,165,Debit Card,Walk-in,No
5182,2025-10-04,19:33:27,Saturday,Mineral Water (20L),Beverages,1,80,80,Debit Card,Walk-in,No
5182,2025-10-04,19:33:27,Saturday,Sugar (1kg),Groceries,2,44,88,Debit Card,Walk-in,No
5182,2025-10-04,19:33:27,Saturday,Curd (500ml),Dairy,2,40,80,Debit Card,Walk-in,No
5183,2025-10-04,15:34:34,Saturday,Papaya (1kg),Fresh Produce,1,45,45,UPI,Member,No
5183,2025-10-04,15:34:34,Saturday,Onions (1kg),Fresh Produce,4,30,120,UPI,Member,No
5183,2025-10-04,15:34:34,Saturday,Ghee (500ml),Groceries,1,380,380,UPI,Member,No
5183,2025-10-04,15:34:34,Saturday,Maggi Noodles (4 Pack),Snacks,1,56,56,UPI,Member,No
5183,2025-10-04,15:34:34,Saturday,Sugar (1kg),Groceries,2,44,88,UPI,Member,No
5184,2025-10-04,16:54:42,Saturday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,UPI,Member,No
5184,2025-10-04,16:54:42,Saturday,Surf Excel Powder (1kg),Household,1,135,135,UPI,Member,No
5185,2025-10-04,17:32:56,Saturday,Surf Excel Powder (1kg),Household,1,135,135,UPI,Walk-in,No
5185,2025-10-04,17:32:56,Saturday,Haldiram Bhujia (200g),Snacks,2,55,110,UPI,Walk-in,No
5185,2025-10-04,17:32:56,Saturday,Palak (Bunch),Fresh Produce,4,20,80,UPI,Walk-in,No
5186,2025-10-04,12:21:36,Saturday,Moong Dal (1kg),Groceries,2,110,220,Credit Card,Member,No
5186,2025-10-04,12:21:36,Saturday,Curd (500ml),Dairy,2,40,80,Credit Card,Member,No
5186,2025-10-04,12:21:36,Saturday,Red Label Tea (500g),Beverages,1,210,210,Credit Card,Member,No
5187,2025-10-04,17:25:32,Saturday,Surf Excel Powder (1kg),Household,1,135,135,UPI,Walk-in,No
5187,2025-10-04,17:25:32,Saturday,Rin Detergent Bar,Household,6,20,120,UPI,Walk-in,No
5188,2025-10-04,17:35:43,Saturday,Sunflower Oil (1L),Groceries,1,145,145,UPI,Walk-in,No
5188,2025-10-04,17:35:43,Saturday,Bru Instant Coffee (50g),Beverages,1,95,95,UPI,Walk-in,No
5189,2025-10-04,20:09:42,Saturday,Sona Masoori Rice (1kg),Groceries,3,55,165,UPI,Walk-in,No
5189,2025-10-04,20:09:42,Saturday,Eggs (Tray 30),Dairy,1,180,180,UPI,Walk-in,No
5189,2025-10-04,20:09:42,Saturday,Sugar (1kg),Groceries,1,44,44,UPI,Walk-in,No
5189,2025-10-04,20:09:42,Saturday,Curd (500ml),Dairy,5,40,200,UPI,Walk-in,No
5190,2025-10-04,19:44:08,Saturday,Palak (Bunch),Fresh Produce,3,20,60,Debit Card,Walk-in,No
5190,2025-10-04,19:44:08,Saturday,Sona Masoori Rice (1kg),Groceries,8,55,440,Debit Card,Walk-in,No
5191,2025-10-04,18:53:54,Saturday,Tata Salt (1kg),Groceries,1,24,24,Cash,Walk-in,No
5191,2025-10-04,18:53:54,Saturday,Dairy Milk Silk,Snacks,3,80,240,Cash,Walk-in,No
5191,2025-10-04,18:53:54,Saturday,Surf Excel Powder (1kg),Household,1,135,135,Cash,Walk-in,No
5192,2025-10-04,19:26:39,Saturday,Maggi Noodles (4 Pack),Snacks,4,56,224,Debit Card,Walk-in,No
5192,2025-10-04,19:26:39,Saturday,Paneer (200g),Dairy,3,95,285,Debit Card,Walk-in,No
5192,2025-10-04,19:26:39,Saturday,Toor Dal (1kg),Groceries,1,135,135,Debit Card,Walk-in,No
5193,2025-10-04,18:45:49,Saturday,Onions (1kg),Fresh Produce,4,30,120,Credit Card,Walk-in,No
5193,2025-10-04,18:45:49,Saturday,Surf Excel Powder (1kg),Household,1,135,135,Credit Card,Walk-in,No
5194,2025-10-04,19:05:54,Saturday,Bru Instant Coffee (50g),Beverages,1,95,95,Credit Card,Member,No
5194,2025-10-04,19:05:54,Saturday,Paneer (200g),Dairy,1,95,95,Credit Card,Member,No
5194,2025-10-04,19:05:54,Saturday,Amul Butter (100g),Dairy,1,56,56,Credit Card,Member,No
5194,2025-10-04,19:05:54,Saturday,Thums Up (1.25L),Beverages,2,65,130,Credit Card,Member,No
5195,2025-10-04,18:24:47,Saturday,Amul Butter (100g),Dairy,1,56,56,Debit Card,Member,No
5195,2025-10-04,18:24:47,Saturday,Green Chilies (250g),Fresh Produce,4,15,60,Debit Card,Member,No
5195,2025-10-04,18:24:47,Saturday,Lays Chips (Magic Masala),Snacks,9,20,180,Debit Card,Member,No
5195,2025-10-04,18:24:47,Saturday,Palak (Bunch),Fresh Produce,4,20,80,Debit Card,Member,No
5196,2025-10-04,13:57:04,Saturday,Tomatoes (Local) (1kg),Fresh Produce,4,35,140,Credit Card,Walk-in,No
5196,2025-10-04,13:57:04,Saturday,Vim Liquid (500ml),Household,1,105,105,Credit Card,Walk-in,No
5197,2025-10-04,20:59:15,Saturday,Amul Butter (100g),Dairy,1,56,56,Cash,Walk-in,No
5198,2025-10-04,15:48:32,Saturday,Maggi Noodles (4 Pack),Snacks,3,56,168,Credit Card,Walk-in,No
5198,2025-10-04,15:48:32,Saturday,Santoor Soap (4 Pack),Personal Care,1,140,140,Credit Card,Walk-in,No
5199,2025-10-04,13:29:48,Saturday,Santoor Soap (4 Pack),Personal Care,1,140,140,UPI,Walk-in,No
5199,2025-10-04,13:29:48,Saturday,Curry Leaves (Bunch),Fresh Produce,1,10,10,UPI,Walk-in,No
5200,2025-10-04,20:57:47,Saturday,Sona Masoori Rice (1kg),Groceries,4,55,220,UPI,Member,No
5200,2025-10-04,20:57:47,Saturday,Good Day Biscuits,Snacks,2,30,60,UPI,Member,No
5201,2025-10-04,15:58:25,Saturday,Curry Leaves (Bunch),Fresh Produce,1,10,10,Debit Card,Walk-in,No
5202,2025-10-05,17:50:34,Sunday,Maggi Noodles (4 Pack),Snacks,2,56,112,Debit Card,Member,No
5202,2025-10-05,17:50:34,Sunday,Moong Dal (1kg),Groceries,3,110,330,Debit Card,Member,No
5203,2025-10-05,11:21:53,Sunday,Good Day Biscuits,Snacks,5,30,150,Debit Card,Walk-in,No
5203,2025-10-05,11:21:53,Sunday,Tata Salt (1kg),Groceries,1,24,24,Debit Card,Walk-in,No
5203,2025-10-05,11:21:53,Sunday,Bananas (Robusta) (Dozen),Fresh Produce,1,50,50,Debit Card,Walk-in,No
5204,2025-10-05,15:27:13,Sunday,Red Label Tea (500g),Beverages,1,210,210,Credit Card,Member,No
5204,2025-10-05,15:27:13,Sunday,Dairy Milk Silk,Snacks,1,80,80,Credit Card,Member,No
5204,2025-10-05,15:27:13,Sunday,Rin Detergent Bar,Household,3,20,60,Credit Card,Member,No
5205,2025-10-05,20:20:58,Sunday,Papaya (1kg),Fresh Produce,1,45,45,Credit Card,Member,No
5206,2025-10-05,17:18:31,Sunday,Potatoes (1kg),Fresh Produce,6,28,168,Debit Card,Walk-in,No
5206,2025-10-05,17:18:31,Sunday,Toor Dal (1kg),Groceries,2,135,270,Debit Card,Walk-in,No
